batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:04:23.847,0:04:25.462,1615,"['Schwingt', 'eure', 'Ärsche', 'rein', '!']",batman_the_killing_joke_2016_german_720p_bluray_64.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:04:28.852,0:04:30.388,1536,"['Alle', 'berichten', 'davon', '.']",batman_the_killing_joke_2016_german_720p_bluray_65.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:04:31.563,0:04:32.552,989,"['VERKEHRSKAMERA', 'AKTUELLE', 'MELDUNGEN']",batman_the_killing_joke_2016_german_720p_bluray_66.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:04:32.731,0:04:34.687,1956,"['-', '(', 'FERNBEDIENUNG', 'KLICKT', ')', '-Auf', 'allen', 'Kanälen', '.']",batman_the_killing_joke_2016_german_720p_bluray_67.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:04:36.985,0:04:39.271,2286,"['Was', 'soll', 'ich', 'sagen', '?', 'Batgirl', 'ist', 'heiß', '.']",batman_the_killing_joke_2016_german_720p_bluray_68.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:04:39.696,0:04:41.687,1991,"['-', '(', 'SCHNAPPT', 'NACH', 'LUFT', ')', '-Spar', 'dir', 'die', 'Sprüche', '!']",batman_the_killing_joke_2016_german_720p_bluray_69.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:04:41.948,0:04:42.937,989,"['(', 'ÄCHZT', ')']",batman_the_killing_joke_2016_german_720p_bluray_70.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:04:43.492,0:04:45.403,1911,"['Ich', 'hab', 'gestern', '4', 'Männer', 'verloren', '.']",batman_the_killing_joke_2016_german_720p_bluray_71.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:04:45.577,0:04:46.862,1285,"['4', 'Volltrottel', '.']",batman_the_killing_joke_2016_german_720p_bluray_72.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:04:47.037,0:04:49.870,2833,"['Die', 'hatten', 'vor', ',', 'am', 'Geldtransporter', 'den', 'Sender', 'zu', 'stören', '.']",batman_the_killing_joke_2016_german_720p_bluray_73.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:04:50.040,0:04:52.372,2332,"['Haben', 'aber', ""'n"", 'feuchten', 'Scheiß', 'von', 'so', 'was', 'verstanden', '.']",batman_the_killing_joke_2016_german_720p_bluray_74.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:04:52.834,0:04:54.165,1331,"['Juckt', 'mich', 'das', '?']",batman_the_killing_joke_2016_german_720p_bluray_75.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:04:54.336,0:04:57.203,2867,"['Dein', 'verfluchtes', 'Fiasko', 'kostet', 'mich', 'hundert', 'Riesen']",batman_the_killing_joke_2016_german_720p_bluray_76.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:04:57.380,0:04:58.711,1331,"['und', 'unterm', 'Strich', 'kommt', 'dabei', 'bloß', 'heraus', ',']",batman_the_killing_joke_2016_german_720p_bluray_77.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:04:58.882,0:05:01.874,2992,"['dass', 'Batman', 'und', 'seine', 'Braut', 'mir', 'am', 'Arsch', 'kleben', '.']",batman_the_killing_joke_2016_german_720p_bluray_78.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:02.552,0:05:07.592,5040,"['Damit', 'das', 'klar', 'ist', ':', 'Du', 'gibst', 'mir', 'meine', 'Koh/e', 'zurück', ',', 'Neffe', '.', 'Jeden', 'Cent', '.']",batman_the_killing_joke_2016_german_720p_bluray_79.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:08.016,0:05:10.382,2366,"['Ansonsten', 'wirst', 'du', 'für', 'mich', 'nur', 'noch', 'ein']",batman_the_killing_joke_2016_german_720p_bluray_80.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:10.560,0:05:12.892,2332,"['entfernter', 'Verwandter', 'sein', '.', 'Sehr', 'bald', 'schon', '.']",batman_the_killing_joke_2016_german_720p_bluray_81.mkv
batman.the.killing.joke.2016.german.720p.bluray.x264-doucement.mkv,0:05:13.188,0:05:14.177,989,"['Capiche', '?']",batman_the_killing_joke_2016_german_720p_bluray_82.mkv
